DateTime,Location,Lattitude,Longitude,AirQualityLevel,Temperature,Humidity,HeatIndex,CO,CO2,Ethanol,NH4,Toluene,Acetone,DustDensity
04/10/2023 08:26,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97169,80.0436,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:26,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97172,80.04359,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:26,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97172,80.0436,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:26,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97172,80.04361,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:26,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97173,80.04361,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:27,"483, Devi Karumari Amman Nagar, Medavakkam, Kancheepuram, Tamil Nadu 600069, India
",12.97191,80.04384,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:27,"483, Devi Karumari Amman Nagar, Medavakkam, Kancheepuram, Tamil Nadu 600069, India
",12.97197,80.04395,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:27,"483, Devi Karumari Amman Nagar, Medavakkam, Kancheepuram, Tamil Nadu 600069, India
",12.97203,80.04411,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:28,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97218,80.0442,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:28,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:28,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:29,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97216,80.0442,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:30,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97216,80.04419,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:30,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97216,80.04419,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:31,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97216,80.04419,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:31,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97216,80.04419,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:31,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97216,80.04419,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:31,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97216,80.04419,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:55,No address available,0,0,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:55,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97219,80.04421,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:55,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97219,80.04421,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:56,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04424,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:57,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04423,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:58,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.9723,80.04412,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:59,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.9723,80.04412,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:59,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:00,"X2CV VJJ, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04409,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:02,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.9722,80.04411,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:02,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.9722,80.04411,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:04,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04412,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:05,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04412,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:05,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04412,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:05,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04412,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:05,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04412,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:06,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04412,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:06,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:08,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:08,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:08,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:08,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04412,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:09,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:09,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:09,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:09,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:10,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:10,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:11,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:12,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:12,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:15,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:15,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:16,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:21,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04413,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:22,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97218,80.04421,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:23,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97218,80.04421,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:26,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97218,80.04421,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:28,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97218,80.04421,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:30,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97218,80.04421,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:31,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97218,80.04421,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:33,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:34,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:34,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:35,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:35,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:37,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:37,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:37,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:38,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:41,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:41,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:42,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:42,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97217,80.04422,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:49,"X2CV VHP, Malayambakkam, Tamil Nadu 602109, India
",12.97218,80.04386,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:52,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.9721,80.04355,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:53,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97209,80.04356,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:53,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97209,80.04357,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:54,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97209,80.04356,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:55,"X2CV RP6, Malayambakkam, Tamil Nadu 602109, India
",12.97211,80.04434,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:55,"X2CV XQ2, Malayambakkam, Tamil Nadu 602109, India
",12.97224,80.04441,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:57,"X2CV VHP, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04392,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 09:59,"X2CV VHP, Malayambakkam, Tamil Nadu 602109, India
",12.97243,80.04393,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:01,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97211,80.0441,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:02,"X2CV RP6, Malayambakkam, Tamil Nadu 602109, India
",12.97203,80.04425,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:05,"X2CV VJJ, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04402,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:07,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97216,80.04419,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:08,"X2CV RP6, Malayambakkam, Tamil Nadu 602109, India
",12.97183,80.04425,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:09,"X2CV RP6, Malayambakkam, Tamil Nadu 602109, India
",12.97188,80.04432,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:09,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97209,80.04417,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:09,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97207,80.04412,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:14,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04348,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:14,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04348,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:14,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04348,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:14,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04349,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:14,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04353,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:15,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04355,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:15,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04356,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:15,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04356,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97221,80.0435,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:19,"483, Devi Karumari Amman Nagar, Medavakkam, Kancheepuram, Tamil Nadu 600069, India
",12.97186,80.0439,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:21,"483, Devi Karumari Amman Nagar, Medavakkam, Kancheepuram, Tamil Nadu 600069, India
",12.97186,80.0439,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:31,"X2CV VMC, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97212,80.04422,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:31,"X2CV XQ2, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.0443,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:32,"X2CV XQ2, Malayambakkam, Tamil Nadu 602109, India
",12.97232,80.04428,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:40,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04352,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:41,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04354,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:41,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04354,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:41,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04354,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:41,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04354,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 10:41,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04354,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 11:07,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04352,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 11:18,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04352,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 11:19,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97231,80.04347,Good,51.6C,36%,81.22C,3.16 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
